RM-V1,-10.5135354840275,-41.8134280736006,4.55804005008945
RM-V2,-12.728020442211,-37.6478765252931,3.11111352562813
RM-Ip,-20.5112868304668,-2.57393195085995,0.716955783783785
RM-Ia,-18.2431317299999,3.534907955,-1.18605101499999
RM-A1,-22.6986436737288,-8.00386339406779,1.77622367372881
RM-A2,-22.6456777617865,-13.4116485508684,7.05897837220843
RM-TCs,-23.3204824021739,-10.6334890920289,1.55468857536232
RM-TCc,-22.2381190914214,-14.2995896136506,-2.23139978772698
RM-TCi,-24.2600692356321,-13.4422730613026,-10.7951107796934
RM-TCpol,-15.7488696334964,1.3037365269168,-13.835860423056
RM-TCv,-17.2694066622222,-21.3226849977778,-7.70689916444443
RM-PHC,-11.9596058369659,-22.3341050714908,-4.57161669572797
RM-S1,-16.1531657196356,-11.0771560870445,17.5180040708502
RM-S2,-19.1332453309002,-10.7823994111922,8.51386118734793
RM-PCi,-16.8623679632546,-22.2141136049868,17.274437675853
RM-PCip,-10.4236348783422,-21.098838854278,15.0454301938502
RM-PCs,-10.4481048683333,-22.2486378016666,21.5934667233333
RM-PCm,-2.96609010368663,-24.5402289009216,16.7752536543778
RM-M1,-14.269687906336,-5.82595598829201,17.7698805537189
RM-PMCm,-3.26640411285266,2.20895086206896,19.8841981786833
RM-PMCdl,-8.84336356739812,4.9844013291536,21.0884044169278
RM-PMCvl,-22.952394049676,3.40865051079913,7.12738477429805
RM-FEF,-11.9086300551558,5.02827199040767,14.7603064508393
RM-PFCdm,-3.320254764,15.640018412,17.6320050399999
RM-PFCdl,-8.2005041627907,14.4846387840531,18.338500641196
RM-PFCcl,-12.3589207735537,16.2922312628099,13.3402943173553
RM-PFCol,-17.1640423227091,15.1205667968127,7.58186962151394
RM-PFCvl,-18.866072697183,9.67431695539905,8.99713799530516
RM-PFCoi,-10.2541962144927,6.92767509565217,-0.770581927536228
RM-PFCom,-3.98984561911987,15.6640092185128,2.93369056449165
RM-PFCpol,-5.16802392947559,24.8778523960216,11.4816869475587
RM-PFCm,-3.230706835,17.72475555,11.588703055
RM-CCs,-1.57550424778761,11.2250926283185,4.04585544247787
RM-CCa,-3.16439842316258,4.93333931180401,15.0563260935412
RM-CCp,-3.27840066936572,-17.8820731443994,10.3935673292847
RM-CCr,-5.14916990862944,-18.6125055126903,5.14451029949238
RM-Amyg,-8.63834089099526,-5.92991304976303,-13.5971108862559
RM-HC,-14.422879859829,-12.2648181811965,-9.70677289743589
RM-VACv,-23.9546048989318,-26.6703014560394,-1.9990892703369
RM-VACd,-14.3042963331972,-31.1752900877909,11.3984520955491
RM-G,-18.9146024148936,4.80738427659574,3.60996271276595
