RM-V1,13.2658491121495,-72.238026915038,6.83164883602377
RM-V2,12.130888441277,-77.2733880342075,5.00966319840366
RM-Ip,42.6890157973032,-2.41321468764045,0.133707906067417
RM-Ia,39.5882678888182,9.77304463151205,-13.959209631512
RM-A1,37.7077896335403,-14.6829671863354,12.9525203540372
RM-A2,48.2569633272595,-22.4111736435859,12.823129313411
RM-TCs,55.5736765489436,-27.022039034734,-6.30949099599222
RM-TCc,41.7929768267778,-53.3294090591974,-13.8388422447357
RM-TCi,28.9360775824039,-53.7970469405203,-13.2396480099132
RM-TCpol,33.9485728679085,-9.14670831047134,-31.0986910485465
RM-TCv,23.2018454649226,-55.9561709120095,-7.36094227824019
RM-PHC,20.4501811116412,-34.629064591603,-12.2064577729007
RM-S1,33.9040653258187,-25.6509184748457,54.0612470607498
RM-S2,52.4661912705985,-15.214465026019,18.6282642090199
RM-PCi,42.7122413907432,-48.4980784603917,44.1094935718737
RM-PCip,23.4619553455598,-57.6491596332045,54.8249257398649
RM-PCs,17.2843660819987,-48.8031322312619,60.1305567815503
RM-PCm,9.68954605680599,-53.3713081178993,40.5452001393355
RM-M1,23.5900520204635,-17.9584510032049,55.7001973372781
RM-PMCm,8.36270970016296,3.93200962303095,57.551392466051
RM-PMCdl,26.8765857795484,-5.110250625498,62.3451085152723
RM-PMCvl,48.0795153014903,23.1915875189147,10.7122720401222
RM-FEF,44.3203120912596,3.01676070308483,44.6907097172236
RM-PFCdm,8.61119814568599,38.6749166308344,48.1984112149929
RM-PFCdl,26.7905047185929,11.4765924737322,52.7209803088168
RM-PFCcl,28.2081139905519,35.5653076847339,38.3927558562903
RM-PFCol,29.9448327256637,47.14741334134,-2.96024083944374
RM-PFCvl,40.6000176456166,38.3888048276374,20.3491044583952
RM-PFCoi,24.826038416166,14.4568987018023,-19.1993917329328
RM-PFCom,9.38953893394776,27.765606485407,-18.7180847956989
RM-PFCpol,8.62073860649086,62.6984141217037,8.38908638133873
RM-PFCm,8.80022530134358,44.275267965451,10.8813010921305
RM-CCs,5.58288006521739,26.5368764409937,-8.77912232298136
RM-CCa,7.57471213850109,10.7609395900073,31.5604692957384
RM-CCp,9.40482517005739,-43.301339066771,28.6540737230046
RM-CCr,7.82220920886076,-43.7995103227847,12.0602366455696
RM-Amyg,25.5706547973154,-8.82066129127516,-25.3361487489933
RM-HC,26.8811178683274,-24.5699364483985,-14.1048249893238
RM-VACv,23.3507643752886,-81.8425315646651,-11.2521715577367
RM-VACd,28.0547565132815,-81.8913219362483,20.1256586579485
RM-G,34.4078769392361,26.3721683611111,-4.34740794965278
